dataset,level,sample_id,transition,before_stage,after_stage,pure_default_optimizer_boundary,functions_before,functions_after,functions_delta,functions_delta_ratio,blocks_before,blocks_after,blocks_delta,blocks_delta_ratio,instructions_before,instructions_after,instructions_delta,instructions_delta_ratio,conditional_branches_before,conditional_branches_after,conditional_branches_delta,conditional_branches_delta_ratio,calls_before,calls_after,calls_delta,calls_delta_ratio,direct_calls_before,direct_calls_after,direct_calls_delta,direct_calls_delta_ratio,indirect_calls_before,indirect_calls_after,indirect_calls_delta,indirect_calls_delta_ratio,intrinsics_before,intrinsics_after,intrinsics_delta,intrinsics_delta_ratio,allocas_before,allocas_after,allocas_delta,allocas_delta_ratio,loads_before,loads_after,loads_delta,loads_delta_ratio,stores_before,stores_after,stores_delta,stores_delta_ratio,geps_before,geps_after,geps_delta,geps_delta_ratio,phis_before,phis_after,phis_delta,phis_delta_ratio,selects_before,selects_after,selects_delta,selects_delta_ratio,switches_before,switches_after,switches_delta,switches_delta_ratio,unreachable_before,unreachable_after,unreachable_delta,unreachable_delta_ratio,memory_ops_before,memory_ops_after,memory_ops_delta,memory_ops_delta_ratio,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,scalar_cleanup_ops_delta_ratio,vector_instructions_before,vector_instructions_after,vector_instructions_delta,vector_instructions_delta_ratio
public_v1,O3,p03111,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,84,5,-79,-0.9404761904761905,1115,68,-1047,-0.9390134529147982,23532,1374,-22158,-0.9416114227434982,513,10,-503,-0.9805068226120858,280,129,-151,-0.5392857142857143,269,129,-140,-0.5204460966542751,11,0,-11,-1.0,123,32,-91,-0.7398373983739838,0,17,17,,1736,157,-1579,-0.9095622119815668,3736,292,-3444,-0.9218415417558886,126,241,115,0.9126984126984127,37,24,-13,-0.35135135135135137,234,13,-221,-0.9444444444444444,0,1,1,,52,4,-48,-0.9230769230769231,5598,707,-4891,-0.8737048946052162,8813,176,-8637,-0.9800295018722343,0,0,0,
public_v1,O3,p03111,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,5,5,0,0.0,68,66,-2,-0.029411764705882353,1374,1348,-26,-0.018922852983988356,10,10,0,0.0,129,129,0,0.0,129,129,0,0.0,0,0,0,,32,32,0,0.0,17,17,0,0.0,157,157,0,0.0,292,292,0,0.0,241,239,-2,-0.008298755186721992,24,22,-2,-0.08333333333333333,13,13,0,0.0,1,1,0,0.0,4,4,0,0.0,707,705,-2,-0.002828854314002829,176,170,-6,-0.03409090909090909,0,0,0,
public_v1,O3,p03111,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,5,5,0,0.0,66,66,0,0.0,1348,1315,-33,-0.024480712166172106,10,10,0,0.0,129,129,0,0.0,129,129,0,0.0,0,0,0,,32,32,0,0.0,17,17,0,0.0,157,153,-4,-0.025477707006369428,292,286,-6,-0.02054794520547945,239,232,-7,-0.029288702928870293,22,24,2,0.09090909090909091,13,13,0,0.0,1,1,0,0.0,4,4,0,0.0,705,688,-17,-0.024113475177304965,170,166,-4,-0.023529411764705882,0,0,0,
public_v1,O3,p03111,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,5,5,0,0.0,66,66,0,0.0,1315,1315,0,0.0,10,10,0,0.0,129,129,0,0.0,129,129,0,0.0,0,0,0,,32,32,0,0.0,17,17,0,0.0,153,153,0,0.0,286,286,0,0.0,232,232,0,0.0,24,24,0,0.0,13,13,0,0.0,1,1,0,0.0,4,4,0,0.0,688,688,0,0.0,166,166,0,0.0,0,0,0,
public_v1,O3,p03111,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,5,5,0,0.0,66,66,0,0.0,1315,1315,0,0.0,10,10,0,0.0,129,129,0,0.0,129,129,0,0.0,0,0,0,,32,32,0,0.0,17,17,0,0.0,153,153,0,0.0,286,286,0,0.0,232,232,0,0.0,24,24,0,0.0,13,13,0,0.0,1,1,0,0.0,4,4,0,0.0,688,688,0,0.0,166,166,0,0.0,0,0,0,
public_v1,O3,p03111,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,5,5,0,0.0,66,66,0,0.0,1315,1311,-4,-0.003041825095057034,10,10,0,0.0,129,129,0,0.0,129,129,0,0.0,0,0,0,,32,32,0,0.0,17,17,0,0.0,153,153,0,0.0,286,286,0,0.0,232,228,-4,-0.017241379310344827,24,24,0,0.0,13,13,0,0.0,1,1,0,0.0,4,4,0,0.0,688,684,-4,-0.005813953488372093,166,166,0,0.0,0,0,0,
public_v1,O3,p03142,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,115,4,-111,-0.9652173913043478,2005,79,-1926,-0.9605985037406484,42222,1435,-40787,-0.9660129790156791,939,3,-936,-0.9968051118210862,454,112,-342,-0.7533039647577092,443,112,-331,-0.7471783295711061,11,0,-11,-1.0,207,24,-183,-0.8840579710144928,0,13,13,,3028,195,-2833,-0.9356010568031704,6529,263,-6266,-0.9597181804257926,225,206,-19,-0.08444444444444445,63,32,-31,-0.49206349206349204,442,13,-429,-0.9705882352941176,0,3,3,,83,0,-83,-1.0,9782,677,-9105,-0.9307912492332856,16123,245,-15878,-0.9848043168144887,0,0,0,
public_v1,O3,p03142,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,4,4,0,0.0,79,78,-1,-0.012658227848101266,1435,1428,-7,-0.004878048780487805,3,3,0,0.0,112,112,0,0.0,112,112,0,0.0,0,0,0,,24,24,0,0.0,13,13,0,0.0,195,195,0,0.0,263,263,0,0.0,206,205,-1,-0.0048543689320388345,32,32,0,0.0,13,13,0,0.0,3,3,0,0.0,0,0,0,,677,676,-1,-0.0014771048744460858,245,243,-2,-0.00816326530612245,0,0,0,
public_v1,O3,p03142,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,4,4,0,0.0,78,78,0,0.0,1428,1343,-85,-0.05952380952380952,3,3,0,0.0,112,112,0,0.0,112,112,0,0.0,0,0,0,,24,24,0,0.0,13,13,0,0.0,195,195,0,0.0,263,216,-47,-0.17870722433460076,205,193,-12,-0.05853658536585366,32,28,-4,-0.125,13,13,0,0.0,3,3,0,0.0,0,0,0,,676,617,-59,-0.08727810650887574,243,237,-6,-0.024691358024691357,0,0,0,
public_v1,O3,p03142,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,4,4,0,0.0,78,78,0,0.0,1343,1343,0,0.0,3,3,0,0.0,112,112,0,0.0,112,112,0,0.0,0,0,0,,24,24,0,0.0,13,13,0,0.0,195,195,0,0.0,216,216,0,0.0,193,193,0,0.0,28,28,0,0.0,13,13,0,0.0,3,3,0,0.0,0,0,0,,617,617,0,0.0,237,237,0,0.0,0,0,0,
public_v1,O3,p03142,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,4,4,0,0.0,78,78,0,0.0,1343,1343,0,0.0,3,3,0,0.0,112,112,0,0.0,112,112,0,0.0,0,0,0,,24,24,0,0.0,13,13,0,0.0,195,195,0,0.0,216,216,0,0.0,193,193,0,0.0,28,28,0,0.0,13,13,0,0.0,3,3,0,0.0,0,0,0,,617,617,0,0.0,237,237,0,0.0,0,0,0,
public_v1,O3,p03142,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,4,4,0,0.0,78,78,0,0.0,1343,1341,-2,-0.0014892032762472078,3,3,0,0.0,112,112,0,0.0,112,112,0,0.0,0,0,0,,24,24,0,0.0,13,13,0,0.0,195,194,-1,-0.005128205128205128,216,216,0,0.0,193,192,-1,-0.0051813471502590676,28,28,0,0.0,13,13,0,0.0,3,3,0,0.0,0,0,0,,617,615,-2,-0.0032414910858995136,237,237,0,0.0,0,0,0,
public_v1,O3,p03199,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,37,9,-28,-0.7567567567567568,470,202,-268,-0.5702127659574469,10466,1977,-8489,-0.8111026180011466,216,33,-183,-0.8472222222222222,107,68,-39,-0.3644859813084112,100,68,-32,-0.32,7,0,-7,-1.0,38,4,-34,-0.8947368421052632,0,11,11,,607,251,-356,-0.586490939044481,1445,463,-982,-0.6795847750865052,32,233,201,6.28125,7,62,55,7.857142857142857,108,40,-68,-0.6296296296296297,2,4,2,1.0,15,5,-10,-0.6666666666666666,2084,958,-1126,-0.5403071017274472,4251,368,-3883,-0.9134321336156198,0,0,0,
public_v1,O3,p03199,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,9,9,0,0.0,202,200,-2,-0.009900990099009901,1977,1953,-24,-0.012139605462822459,33,33,0,0.0,68,68,0,0.0,68,68,0,0.0,0,0,0,,4,4,0,0.0,11,11,0,0.0,251,247,-4,-0.01593625498007968,463,463,0,0.0,233,229,-4,-0.017167381974248927,62,61,-1,-0.016129032258064516,40,40,0,0.0,4,4,0,0.0,5,5,0,0.0,958,950,-8,-0.008350730688935281,368,363,-5,-0.01358695652173913,0,0,0,
public_v1,O3,p03199,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,9,9,0,0.0,200,200,0,0.0,1953,1831,-122,-0.06246799795186892,33,33,0,0.0,68,68,0,0.0,68,68,0,0.0,0,0,0,,4,4,0,0.0,11,11,0,0.0,247,238,-9,-0.03643724696356275,463,457,-6,-0.012958963282937365,229,214,-15,-0.06550218340611354,61,53,-8,-0.13114754098360656,40,40,0,0.0,4,4,0,0.0,5,5,0,0.0,950,920,-30,-0.031578947368421054,363,331,-32,-0.0881542699724518,0,0,0,
public_v1,O3,p03199,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,9,9,0,0.0,200,200,0,0.0,1831,1831,0,0.0,33,33,0,0.0,68,68,0,0.0,68,68,0,0.0,0,0,0,,4,4,0,0.0,11,11,0,0.0,238,238,0,0.0,457,457,0,0.0,214,214,0,0.0,53,53,0,0.0,40,40,0,0.0,4,4,0,0.0,5,5,0,0.0,920,920,0,0.0,331,331,0,0.0,0,0,0,
public_v1,O3,p03199,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,9,9,0,0.0,200,200,0,0.0,1831,1831,0,0.0,33,33,0,0.0,68,68,0,0.0,68,68,0,0.0,0,0,0,,4,4,0,0.0,11,11,0,0.0,238,238,0,0.0,457,457,0,0.0,214,214,0,0.0,53,53,0,0.0,40,40,0,0.0,4,4,0,0.0,5,5,0,0.0,920,920,0,0.0,331,331,0,0.0,0,0,0,
public_v1,O3,p03199,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,9,9,0,0.0,200,200,0,0.0,1831,1774,-57,-0.03113052976515565,33,33,0,0.0,68,68,0,0.0,68,68,0,0.0,0,0,0,,4,4,0,0.0,11,11,0,0.0,238,231,-7,-0.029411764705882353,457,457,0,0.0,214,175,-39,-0.1822429906542056,53,50,-3,-0.05660377358490566,40,39,-1,-0.025,4,4,0,0.0,5,5,0,0.0,920,874,-46,-0.05,331,324,-7,-0.021148036253776436,0,0,0,
public_v1,O3,p03261,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,79,2,-77,-0.9746835443037974,862,17,-845,-0.9802784222737819,17344,131,-17213,-0.9924469557195572,424,10,-414,-0.9764150943396226,247,5,-242,-0.979757085020243,238,5,-233,-0.9789915966386554,9,0,-9,-1.0,103,0,-103,-1.0,0,1,1,,1190,5,-1185,-0.9957983193277311,2864,34,-2830,-0.9881284916201117,80,21,-59,-0.7375,25,7,-18,-0.72,154,7,-147,-0.9545454545454546,0,0,0,,76,0,-76,-1.0,4134,61,-4073,-0.9852443154329947,6356,35,-6321,-0.9944933920704846,6,0,-6,-1.0
public_v1,O3,p03261,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,17,17,0,0.0,131,131,0,0.0,10,10,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,0,0,0,,1,1,0,0.0,5,5,0,0.0,34,34,0,0.0,21,21,0,0.0,7,7,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,61,61,0,0.0,35,35,0,0.0,0,0,0,
public_v1,O3,p03261,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,17,17,0,0.0,131,131,0,0.0,10,10,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,0,0,0,,1,1,0,0.0,5,5,0,0.0,34,34,0,0.0,21,21,0,0.0,7,7,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,61,61,0,0.0,35,35,0,0.0,0,0,0,
public_v1,O3,p03261,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,17,17,0,0.0,131,131,0,0.0,10,10,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,0,0,0,,1,1,0,0.0,5,5,0,0.0,34,34,0,0.0,21,21,0,0.0,7,7,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,61,61,0,0.0,35,35,0,0.0,0,0,0,
public_v1,O3,p03261,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,17,17,0,0.0,131,131,0,0.0,10,10,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,0,0,0,,1,1,0,0.0,5,5,0,0.0,34,34,0,0.0,21,21,0,0.0,7,7,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,61,61,0,0.0,35,35,0,0.0,0,0,0,
public_v1,O3,p03261,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,17,16,-1,-0.058823529411764705,131,130,-1,-0.007633587786259542,10,10,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,0,0,0,,1,1,0,0.0,5,5,0,0.0,34,34,0,0.0,21,21,0,0.0,7,7,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,61,61,0,0.0,35,35,0,0.0,0,0,0,
public_v1,O3,p03430,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,4,-23,-0.8518518518518519,184,81,-103,-0.5597826086956522,4186,1324,-2862,-0.6837075967510751,76,2,-74,-0.9736842105263158,52,143,91,1.75,47,143,96,2.0425531914893615,5,0,-5,-1.0,13,12,-1,-0.07692307692307693,0,7,7,,317,251,-66,-0.2082018927444795,552,121,-431,-0.7807971014492754,21,94,73,3.4761904761904763,3,12,9,3.0,36,18,-18,-0.5,0,2,2,,3,0,-3,-1.0,890,473,-417,-0.46853932584269664,1538,217,-1321,-0.8589076723016905,0,0,0,
public_v1,O3,p03430,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,4,4,0,0.0,81,79,-2,-0.024691358024691357,1324,1322,-2,-0.0015105740181268882,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,251,251,0,0.0,121,121,0,0.0,94,94,0,0.0,12,12,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,473,473,0,0.0,217,217,0,0.0,0,0,0,
public_v1,O3,p03430,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,4,4,0,0.0,79,79,0,0.0,1322,1322,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,251,251,0,0.0,121,121,0,0.0,94,94,0,0.0,12,12,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,473,473,0,0.0,217,217,0,0.0,0,0,0,
public_v1,O3,p03430,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,4,4,0,0.0,79,79,0,0.0,1322,1322,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,251,251,0,0.0,121,121,0,0.0,94,94,0,0.0,12,12,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,473,473,0,0.0,217,217,0,0.0,0,0,0,
public_v1,O3,p03430,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,4,4,0,0.0,79,79,0,0.0,1322,1322,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,251,251,0,0.0,121,121,0,0.0,94,94,0,0.0,12,12,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,473,473,0,0.0,217,217,0,0.0,0,0,0,
public_v1,O3,p03430,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,4,4,0,0.0,79,79,0,0.0,1322,1322,0,0.0,2,2,0,0.0,143,143,0,0.0,143,143,0,0.0,0,0,0,,12,12,0,0.0,7,7,0,0.0,251,251,0,0.0,121,121,0,0.0,94,94,0,0.0,12,12,0,0.0,18,18,0,0.0,2,2,0,0.0,0,0,0,,473,473,0,0.0,217,217,0,0.0,0,0,0,
public_v1,O3,p03434,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,68,4,-64,-0.9411764705882353,877,24,-853,-0.9726339794754846,17527,272,-17255,-0.9844810863239574,390,5,-385,-0.9871794871794872,173,14,-159,-0.9190751445086706,167,14,-153,-0.9161676646706587,6,0,-6,-1.0,80,4,-76,-0.95,0,4,4,,1211,31,-1180,-0.9744013212221305,2537,66,-2471,-0.9739850216791486,81,41,-40,-0.49382716049382713,23,15,-8,-0.34782608695652173,187,8,-179,-0.9572192513368984,0,1,1,,20,0,-20,-1.0,3829,142,-3687,-0.9629145991120397,6774,58,-6716,-0.9914378506052554,0,0,0,
public_v1,O3,p03434,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,4,4,0,0.0,24,24,0,0.0,272,267,-5,-0.01838235294117647,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,31,31,0,0.0,66,66,0,0.0,41,41,0,0.0,15,15,0,0.0,8,7,-1,-0.125,1,1,0,0.0,0,0,0,,142,142,0,0.0,58,49,-9,-0.15517241379310345,0,0,0,
public_v1,O3,p03434,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,4,4,0,0.0,24,24,0,0.0,267,237,-30,-0.11235955056179775,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,31,20,-11,-0.3548387096774194,66,57,-9,-0.13636363636363635,41,41,0,0.0,15,15,0,0.0,7,7,0,0.0,1,1,0,0.0,0,0,0,,142,122,-20,-0.14084507042253522,49,49,0,0.0,0,0,0,
public_v1,O3,p03434,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,4,4,0,0.0,24,24,0,0.0,237,237,0,0.0,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,20,20,0,0.0,57,57,0,0.0,41,41,0,0.0,15,15,0,0.0,7,7,0,0.0,1,1,0,0.0,0,0,0,,122,122,0,0.0,49,49,0,0.0,0,0,0,
public_v1,O3,p03434,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,4,4,0,0.0,24,24,0,0.0,237,237,0,0.0,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,20,20,0,0.0,57,57,0,0.0,41,41,0,0.0,15,15,0,0.0,7,7,0,0.0,1,1,0,0.0,0,0,0,,122,122,0,0.0,49,49,0,0.0,0,0,0,
public_v1,O3,p03434,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,4,4,0,0.0,24,24,0,0.0,237,237,0,0.0,5,5,0,0.0,14,14,0,0.0,14,14,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,20,20,0,0.0,57,57,0,0.0,41,41,0,0.0,15,15,0,0.0,7,7,0,0.0,1,1,0,0.0,0,0,0,,122,122,0,0.0,49,49,0,0.0,0,0,0,
public_v1,O3,p03493,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,52,2,-50,-0.9615384615384616,704,11,-693,-0.984375,14028,179,-13849,-0.9872398061020815,303,4,-299,-0.9867986798679867,124,9,-115,-0.9274193548387096,119,9,-110,-0.9243697478991597,5,0,-5,-1.0,57,5,-52,-0.9122807017543859,0,3,3,,1032,9,-1023,-0.9912790697674418,2082,47,-2035,-0.9774255523535063,77,48,-29,-0.37662337662337664,20,7,-13,-0.65,146,7,-139,-0.952054794520548,0,0,0,,6,0,-6,-1.0,3191,107,-3084,-0.9664681917894077,5337,34,-5303,-0.9936293798013865,0,0,0,
public_v1,O3,p03493,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,11,11,0,0.0,179,177,-2,-0.0111731843575419,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,47,47,0,0.0,48,48,0,0.0,7,5,-2,-0.2857142857142857,7,7,0,0.0,0,0,0,,0,0,0,,107,107,0,0.0,34,32,-2,-0.058823529411764705,0,0,0,
public_v1,O3,p03493,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,11,11,0,0.0,177,167,-10,-0.05649717514124294,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,47,47,0,0.0,48,39,-9,-0.1875,5,4,-1,-0.2,7,7,0,0.0,0,0,0,,0,0,0,,107,98,-9,-0.08411214953271028,32,31,-1,-0.03125,0,0,0,
public_v1,O3,p03493,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,11,11,0,0.0,167,167,0,0.0,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,47,47,0,0.0,39,39,0,0.0,4,4,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,98,98,0,0.0,31,31,0,0.0,0,0,0,
public_v1,O3,p03493,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,11,11,0,0.0,167,167,0,0.0,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,47,47,0,0.0,39,39,0,0.0,4,4,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,98,98,0,0.0,31,31,0,0.0,0,0,0,
public_v1,O3,p03493,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,2,0,0.0,11,11,0,0.0,167,165,-2,-0.011976047904191617,4,4,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,3,3,0,0.0,9,9,0,0.0,47,47,0,0.0,39,41,2,0.05128205128205128,4,4,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,98,100,2,0.02040816326530612,31,29,-2,-0.06451612903225806,0,0,0,
public_v1,O3,p03510,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,30,4,-26,-0.8666666666666667,203,67,-136,-0.6699507389162561,4631,1205,-3426,-0.7397970200820557,82,12,-70,-0.8536585365853658,82,79,-3,-0.036585365853658534,77,79,2,0.025974025974025976,5,0,-5,-1.0,28,6,-22,-0.7857142857142857,0,4,4,,439,186,-253,-0.5763097949886105,809,215,-594,-0.7342398022249691,41,139,98,2.3902439024390243,7,33,26,3.7142857142857144,36,16,-20,-0.5555555555555556,0,2,2,,5,2,-3,-0.6,1289,544,-745,-0.5779674166020171,1574,175,-1399,-0.8888182973316391,0,0,0,
public_v1,O3,p03510,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,4,4,0,0.0,67,65,-2,-0.029850746268656716,1205,1189,-16,-0.013278008298755186,12,12,0,0.0,79,79,0,0.0,79,79,0,0.0,0,0,0,,6,6,0,0.0,4,4,0,0.0,186,186,0,0.0,215,215,0,0.0,139,138,-1,-0.007194244604316547,33,33,0,0.0,16,16,0,0.0,2,2,0,0.0,2,2,0,0.0,544,543,-1,-0.001838235294117647,175,175,0,0.0,0,0,0,
public_v1,O3,p03510,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,4,4,0,0.0,65,65,0,0.0,1189,1130,-59,-0.0496215306980656,12,12,0,0.0,79,79,0,0.0,79,79,0,0.0,0,0,0,,6,6,0,0.0,4,4,0,0.0,186,183,-3,-0.016129032258064516,215,184,-31,-0.14418604651162792,138,133,-5,-0.036231884057971016,33,33,0,0.0,16,16,0,0.0,2,2,0,0.0,2,2,0,0.0,543,504,-39,-0.0718232044198895,175,167,-8,-0.045714285714285714,0,0,0,
public_v1,O3,p03510,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,4,4,0,0.0,65,65,0,0.0,1130,1130,0,0.0,12,12,0,0.0,79,79,0,0.0,79,79,0,0.0,0,0,0,,6,6,0,0.0,4,4,0,0.0,183,183,0,0.0,184,184,0,0.0,133,133,0,0.0,33,33,0,0.0,16,16,0,0.0,2,2,0,0.0,2,2,0,0.0,504,504,0,0.0,167,167,0,0.0,0,0,0,
public_v1,O3,p03510,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,4,4,0,0.0,65,65,0,0.0,1130,1130,0,0.0,12,12,0,0.0,79,79,0,0.0,79,79,0,0.0,0,0,0,,6,6,0,0.0,4,4,0,0.0,183,183,0,0.0,184,184,0,0.0,133,133,0,0.0,33,33,0,0.0,16,16,0,0.0,2,2,0,0.0,2,2,0,0.0,504,504,0,0.0,167,167,0,0.0,0,0,0,
public_v1,O3,p03510,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,4,4,0,0.0,65,63,-2,-0.03076923076923077,1130,1108,-22,-0.019469026548672566,12,12,0,0.0,79,78,-1,-0.012658227848101266,79,78,-1,-0.012658227848101266,0,0,0,,6,6,0,0.0,4,4,0,0.0,183,178,-5,-0.0273224043715847,184,183,-1,-0.005434782608695652,133,124,-9,-0.06766917293233082,33,33,0,0.0,16,16,0,0.0,2,2,0,0.0,2,2,0,0.0,504,489,-15,-0.02976190476190476,167,167,0,0.0,0,0,0,
public_v1,O3,p03543,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,30,3,-27,-0.9,126,11,-115,-0.9126984126984127,2386,165,-2221,-0.9308466051969824,47,4,-43,-0.9148936170212766,58,11,-47,-0.8103448275862069,53,11,-42,-0.7924528301886793,5,0,-5,-1.0,16,0,-16,-1.0,0,2,2,,191,21,-170,-0.8900523560209425,539,31,-508,-0.9424860853432282,30,27,-3,-0.1,3,4,1,0.3333333333333333,22,7,-15,-0.6818181818181818,0,0,0,,15,0,-15,-1.0,760,81,-679,-0.8934210526315789,775,32,-743,-0.9587096774193549,0,0,0,
public_v1,O3,p03543,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,3,3,0,0.0,11,11,0,0.0,165,164,-1,-0.006060606060606061,4,4,0,0.0,11,11,0,0.0,11,11,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,21,21,0,0.0,31,31,0,0.0,27,27,0,0.0,4,3,-1,-0.25,7,7,0,0.0,0,0,0,,0,0,0,,81,81,0,0.0,32,31,-1,-0.03125,0,0,0,
public_v1,O3,p03543,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,3,3,0,0.0,11,11,0,0.0,164,163,-1,-0.006097560975609756,4,4,0,0.0,11,11,0,0.0,11,11,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,21,21,0,0.0,31,31,0,0.0,27,26,-1,-0.037037037037037035,3,3,0,0.0,7,7,0,0.0,0,0,0,,0,0,0,,81,80,-1,-0.012345679012345678,31,31,0,0.0,0,0,0,
