dataset,level,sample_id,transition,before_stage,after_stage,pure_default_optimizer_boundary,functions_before,functions_after,functions_delta,functions_delta_ratio,blocks_before,blocks_after,blocks_delta,blocks_delta_ratio,instructions_before,instructions_after,instructions_delta,instructions_delta_ratio,conditional_branches_before,conditional_branches_after,conditional_branches_delta,conditional_branches_delta_ratio,calls_before,calls_after,calls_delta,calls_delta_ratio,direct_calls_before,direct_calls_after,direct_calls_delta,direct_calls_delta_ratio,indirect_calls_before,indirect_calls_after,indirect_calls_delta,indirect_calls_delta_ratio,intrinsics_before,intrinsics_after,intrinsics_delta,intrinsics_delta_ratio,allocas_before,allocas_after,allocas_delta,allocas_delta_ratio,loads_before,loads_after,loads_delta,loads_delta_ratio,stores_before,stores_after,stores_delta,stores_delta_ratio,geps_before,geps_after,geps_delta,geps_delta_ratio,phis_before,phis_after,phis_delta,phis_delta_ratio,selects_before,selects_after,selects_delta,selects_delta_ratio,switches_before,switches_after,switches_delta,switches_delta_ratio,unreachable_before,unreachable_after,unreachable_delta,unreachable_delta_ratio,memory_ops_before,memory_ops_after,memory_ops_delta,memory_ops_delta_ratio,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,scalar_cleanup_ops_delta_ratio,vector_instructions_before,vector_instructions_after,vector_instructions_delta,vector_instructions_delta_ratio
own_v1,O3,h00019,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,39,39,0,0.0,279,279,0,0.0,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,5,5,0,0.0,37,37,0,0.0,74,74,0,0.0,34,34,0,0.0,2,2,0,0.0,13,13,0,0.0,1,1,0,0.0,0,0,0,,150,150,0,0.0,42,42,0,0.0,0,0,0,
own_v1,O3,h00019,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,39,38,-1,-0.02564102564102564,279,278,-1,-0.0035842293906810036,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,5,5,0,0.0,37,37,0,0.0,74,74,0,0.0,34,34,0,0.0,2,2,0,0.0,13,13,0,0.0,1,1,0,0.0,0,0,0,,150,150,0,0.0,42,42,0,0.0,0,0,0,
own_v1,O3,h00020,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,28,8,-20,-0.7142857142857143,119,47,-72,-0.6050420168067226,1505,1084,-421,-0.27973421926910297,44,8,-36,-0.8181818181818182,49,17,-32,-0.6530612244897959,44,15,-29,-0.6590909090909091,5,2,-3,-0.6,14,7,-7,-0.5,0,2,2,,82,140,58,0.7073170731707317,260,543,283,1.0884615384615384,5,39,34,6.8,2,39,37,18.5,9,10,1,0.1111111111111111,0,1,1,,5,0,-5,-1.0,347,724,377,1.0864553314121037,479,158,-321,-0.6701461377870563,0,0,0,
own_v1,O3,h00020,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,8,8,0,0.0,47,47,0,0.0,1084,1082,-2,-0.0018450184501845018,8,8,0,0.0,17,17,0,0.0,15,15,0,0.0,2,2,0,0.0,7,7,0,0.0,2,2,0,0.0,140,140,0,0.0,543,543,0,0.0,39,39,0,0.0,39,37,-2,-0.05128205128205128,10,10,0,0.0,1,1,0,0.0,0,0,0,,724,724,0,0.0,158,156,-2,-0.012658227848101266,0,0,0,
own_v1,O3,h00020,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,8,8,0,0.0,47,47,0,0.0,1082,878,-204,-0.18853974121996303,8,8,0,0.0,17,17,0,0.0,15,15,0,0.0,2,2,0,0.0,7,7,0,0.0,2,2,0,0.0,140,92,-48,-0.34285714285714286,543,395,-148,-0.27255985267034993,39,39,0,0.0,37,35,-2,-0.05405405405405406,10,10,0,0.0,1,1,0,0.0,0,0,0,,724,528,-196,-0.27071823204419887,156,152,-4,-0.02564102564102564,0,0,0,
own_v1,O3,h00020,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,8,8,0,0.0,47,47,0,0.0,878,878,0,0.0,8,8,0,0.0,17,17,0,0.0,15,15,0,0.0,2,2,0,0.0,7,7,0,0.0,2,2,0,0.0,92,92,0,0.0,395,395,0,0.0,39,39,0,0.0,35,35,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,528,528,0,0.0,152,152,0,0.0,0,0,0,
own_v1,O3,h00020,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,8,8,0,0.0,47,47,0,0.0,878,878,0,0.0,8,8,0,0.0,17,17,0,0.0,15,15,0,0.0,2,2,0,0.0,7,7,0,0.0,2,2,0,0.0,92,92,0,0.0,395,395,0,0.0,39,39,0,0.0,35,35,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,528,528,0,0.0,152,152,0,0.0,0,0,0,
own_v1,O3,h00020,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,8,8,0,0.0,47,47,0,0.0,878,865,-13,-0.014806378132118452,8,8,0,0.0,17,17,0,0.0,15,15,0,0.0,2,2,0,0.0,7,7,0,0.0,2,2,0,0.0,92,92,0,0.0,395,382,-13,-0.03291139240506329,39,39,0,0.0,35,35,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,528,515,-13,-0.02462121212121212,152,152,0,0.0,0,0,0,
own_v1,O3,h00021,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,8,-19,-0.7037037037037037,110,44,-66,-0.6,1529,854,-675,-0.44146500981033354,39,8,-31,-0.7948717948717948,58,19,-39,-0.6724137931034483,53,17,-36,-0.6792452830188679,5,2,-3,-0.6,22,5,-17,-0.7727272727272727,0,1,1,,85,111,26,0.3058823529411765,322,352,30,0.09316770186335403,4,44,40,10.0,4,31,27,6.75,12,20,8,0.6666666666666666,0,2,2,,3,0,-3,-1.0,411,508,97,0.2360097323600973,466,153,-313,-0.6716738197424893,0,0,0,
own_v1,O3,h00021,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,8,8,0,0.0,44,44,0,0.0,854,840,-14,-0.01639344262295082,8,8,0,0.0,19,19,0,0.0,17,17,0,0.0,2,2,0,0.0,5,5,0,0.0,1,1,0,0.0,111,111,0,0.0,352,352,0,0.0,44,44,0,0.0,31,25,-6,-0.1935483870967742,20,20,0,0.0,2,2,0,0.0,0,0,0,,508,508,0,0.0,153,139,-14,-0.0915032679738562,0,0,0,
own_v1,O3,h00021,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,8,8,0,0.0,44,44,0,0.0,840,713,-127,-0.15119047619047618,8,8,0,0.0,19,18,-1,-0.05263157894736842,17,16,-1,-0.058823529411764705,2,2,0,0.0,5,4,-1,-0.2,1,1,0,0.0,111,71,-40,-0.36036036036036034,352,275,-77,-0.21875,44,44,0,0.0,25,25,0,0.0,20,20,0,0.0,2,2,0,0.0,0,0,0,,508,391,-117,-0.23031496062992127,139,136,-3,-0.02158273381294964,0,0,0,
own_v1,O3,h00021,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,8,8,0,0.0,44,44,0,0.0,713,713,0,0.0,8,8,0,0.0,18,18,0,0.0,16,16,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,71,71,0,0.0,275,275,0,0.0,44,44,0,0.0,25,25,0,0.0,20,20,0,0.0,2,2,0,0.0,0,0,0,,391,391,0,0.0,136,136,0,0.0,0,0,0,
own_v1,O3,h00021,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,8,8,0,0.0,44,44,0,0.0,713,713,0,0.0,8,8,0,0.0,18,18,0,0.0,16,16,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,71,71,0,0.0,275,275,0,0.0,44,44,0,0.0,25,25,0,0.0,20,20,0,0.0,2,2,0,0.0,0,0,0,,391,391,0,0.0,136,136,0,0.0,0,0,0,
own_v1,O3,h00021,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,8,8,0,0.0,44,44,0,0.0,713,709,-4,-0.005610098176718092,8,8,0,0.0,18,18,0,0.0,16,16,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,71,71,0,0.0,275,274,-1,-0.0036363636363636364,44,44,0,0.0,25,25,0,0.0,20,20,0,0.0,2,2,0,0.0,0,0,0,,391,390,-1,-0.0025575447570332483,136,134,-2,-0.014705882352941176,0,0,0,
own_v1,O3,h00022,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,3,-24,-0.8888888888888888,58,10,-48,-0.8275862068965517,693,460,-233,-0.3362193362193362,13,1,-12,-0.9230769230769231,39,9,-30,-0.7692307692307693,34,9,-25,-0.7352941176470589,5,0,-5,-1.0,9,5,-4,-0.4444444444444444,0,2,2,,55,75,20,0.36363636363636365,174,213,39,0.22413793103448276,6,9,3,0.5,2,14,12,6.0,2,1,-1,-0.5,0,1,1,,4,0,-4,-1.0,235,299,64,0.2723404255319149,158,69,-89,-0.5632911392405063,0,0,0,
own_v1,O3,h00022,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,3,3,0,0.0,10,10,0,0.0,460,460,0,0.0,1,1,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,2,2,0,0.0,75,75,0,0.0,213,213,0,0.0,9,9,0,0.0,14,14,0,0.0,1,1,0,0.0,1,1,0,0.0,0,0,0,,299,299,0,0.0,69,69,0,0.0,0,0,0,
own_v1,O3,h00022,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,3,3,0,0.0,10,10,0,0.0,460,208,-252,-0.5478260869565217,1,1,0,0.0,9,5,-4,-0.4444444444444444,9,5,-4,-0.4444444444444444,0,0,0,,5,1,-4,-0.8,2,2,0,0.0,75,25,-50,-0.6666666666666666,213,99,-114,-0.5352112676056338,9,9,0,0.0,14,7,-7,-0.5,1,1,0,0.0,1,1,0,0.0,0,0,0,,299,135,-164,-0.5484949832775919,69,26,-43,-0.6231884057971014,0,0,0,
own_v1,O3,h00022,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,3,3,0,0.0,10,10,0,0.0,208,208,0,0.0,1,1,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,25,25,0,0.0,99,99,0,0.0,9,9,0,0.0,7,7,0,0.0,1,1,0,0.0,1,1,0,0.0,0,0,0,,135,135,0,0.0,26,26,0,0.0,0,0,0,
own_v1,O3,h00022,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,3,3,0,0.0,10,10,0,0.0,208,208,0,0.0,1,1,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,25,25,0,0.0,99,99,0,0.0,9,9,0,0.0,7,7,0,0.0,1,1,0,0.0,1,1,0,0.0,0,0,0,,135,135,0,0.0,26,26,0,0.0,0,0,0,
own_v1,O3,h00022,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,3,2,-1,-0.3333333333333333,10,9,-1,-0.1,208,205,-3,-0.014423076923076924,1,1,0,0.0,5,5,0,0.0,5,5,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,25,25,0,0.0,99,97,-2,-0.020202020202020204,9,9,0,0.0,7,7,0,0.0,1,1,0,0.0,1,1,0,0.0,0,0,0,,135,133,-2,-0.014814814814814815,26,26,0,0.0,0,0,0,
own_v1,O3,h00023,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,128,34,-94,-0.734375,1402,286,-1116,-0.7960057061340942,49,2,-47,-0.9591836734693877,38,9,-29,-0.7631578947368421,33,9,-24,-0.7272727272727273,5,0,-5,-1.0,9,5,-4,-0.4444444444444444,0,4,4,,86,37,-49,-0.5697674418604651,214,43,-171,-0.7990654205607477,5,42,37,7.4,2,4,2,1.0,11,12,1,0.09090909090909091,0,1,1,,4,1,-3,-0.75,305,126,-179,-0.5868852459016394,421,51,-370,-0.8788598574821853,0,0,0,
own_v1,O3,h00023,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,34,34,0,0.0,286,286,0,0.0,2,2,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,37,37,0,0.0,43,43,0,0.0,42,49,7,0.16666666666666666,4,4,0,0.0,12,12,0,0.0,1,1,0,0.0,1,1,0,0.0,126,133,7,0.05555555555555555,51,51,0,0.0,0,0,0,
own_v1,O3,h00023,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,34,34,0,0.0,286,277,-9,-0.03146853146853147,2,2,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,37,37,0,0.0,43,43,0,0.0,49,40,-9,-0.1836734693877551,4,4,0,0.0,12,12,0,0.0,1,1,0,0.0,1,1,0,0.0,133,124,-9,-0.06766917293233082,51,51,0,0.0,0,0,0,
own_v1,O3,h00023,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,34,34,0,0.0,277,277,0,0.0,2,2,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,37,37,0,0.0,43,43,0,0.0,40,40,0,0.0,4,4,0,0.0,12,12,0,0.0,1,1,0,0.0,1,1,0,0.0,124,124,0,0.0,51,51,0,0.0,0,0,0,
own_v1,O3,h00023,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,34,34,0,0.0,277,277,0,0.0,2,2,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,37,37,0,0.0,43,43,0,0.0,40,40,0,0.0,4,4,0,0.0,12,12,0,0.0,1,1,0,0.0,1,1,0,0.0,124,124,0,0.0,51,51,0,0.0,0,0,0,
own_v1,O3,h00023,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,34,33,-1,-0.029411764705882353,277,276,-1,-0.0036101083032490976,2,2,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,37,37,0,0.0,43,43,0,0.0,40,40,0,0.0,4,4,0,0.0,12,12,0,0.0,1,1,0,0.0,1,1,0,0.0,124,124,0,0.0,51,51,0,0.0,0,0,0,
own_v1,O3,h00024,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,9,-18,-0.6666666666666666,90,30,-60,-0.6666666666666666,1107,667,-440,-0.3974706413730804,29,2,-27,-0.9310344827586207,41,14,-27,-0.6585365853658537,36,12,-24,-0.6666666666666666,5,2,-3,-0.6,11,4,-7,-0.6363636363636364,0,1,1,,77,91,14,0.18181818181818182,203,304,101,0.4975369458128079,5,29,24,4.8,2,32,30,15.0,5,6,1,0.2,0,1,1,,3,0,-3,-1.0,285,425,140,0.49122807017543857,326,112,-214,-0.656441717791411,0,0,0,
own_v1,O3,h00024,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,9,9,0,0.0,30,30,0,0.0,667,654,-13,-0.019490254872563718,2,2,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,91,91,0,0.0,304,304,0,0.0,29,29,0,0.0,32,26,-6,-0.1875,6,6,0,0.0,1,1,0,0.0,0,0,0,,425,425,0,0.0,112,102,-10,-0.08928571428571429,0,0,0,
own_v1,O3,h00024,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,9,9,0,0.0,30,30,0,0.0,654,571,-83,-0.12691131498470948,2,2,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,91,71,-20,-0.21978021978021978,304,242,-62,-0.20394736842105263,29,29,0,0.0,26,26,0,0.0,6,6,0,0.0,1,1,0,0.0,0,0,0,,425,343,-82,-0.19294117647058823,102,101,-1,-0.00980392156862745,0,0,0,
own_v1,O3,h00024,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,9,9,0,0.0,30,30,0,0.0,571,571,0,0.0,2,2,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,71,71,0,0.0,242,242,0,0.0,29,29,0,0.0,26,26,0,0.0,6,6,0,0.0,1,1,0,0.0,0,0,0,,343,343,0,0.0,101,101,0,0.0,0,0,0,
own_v1,O3,h00024,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,9,9,0,0.0,30,30,0,0.0,571,571,0,0.0,2,2,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,71,71,0,0.0,242,242,0,0.0,29,29,0,0.0,26,26,0,0.0,6,6,0,0.0,1,1,0,0.0,0,0,0,,343,343,0,0.0,101,101,0,0.0,0,0,0,
own_v1,O3,h00024,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,9,9,0,0.0,30,30,0,0.0,571,571,0,0.0,2,2,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,4,4,0,0.0,1,1,0,0.0,71,71,0,0.0,242,242,0,0.0,29,29,0,0.0,26,26,0,0.0,6,6,0,0.0,1,1,0,0.0,0,0,0,,343,343,0,0.0,101,101,0,0.0,0,0,0,
own_v1,O3,h00025,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,8,-19,-0.7037037037037037,115,42,-73,-0.6347826086956522,1278,958,-320,-0.25039123630672927,43,5,-38,-0.8837209302325582,41,12,-29,-0.7073170731707317,36,10,-26,-0.7222222222222222,5,2,-3,-0.6,9,4,-5,-0.5555555555555556,0,2,2,,79,111,32,0.4050632911392405,234,528,294,1.2564102564102564,5,47,42,8.4,3,43,40,13.333333333333334,9,10,1,0.1111111111111111,1,2,1,1.0,5,0,-5,-1.0,318,688,370,1.1635220125786163,384,125,-259,-0.6744791666666666,0,0,0,
own_v1,O3,h00025,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,8,8,0,0.0,42,42,0,0.0,958,949,-9,-0.009394572025052192,5,5,0,0.0,12,12,0,0.0,10,10,0,0.0,2,2,0,0.0,4,4,0,0.0,2,2,0,0.0,111,111,0,0.0,528,528,0,0.0,47,47,0,0.0,43,37,-6,-0.13953488372093023,10,10,0,0.0,2,2,0,0.0,0,0,0,,688,688,0,0.0,125,117,-8,-0.064,0,0,0,
own_v1,O3,h00025,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,8,8,0,0.0,42,42,0,0.0,949,756,-193,-0.20337197049525815,5,5,0,0.0,12,12,0,0.0,10,10,0,0.0,2,2,0,0.0,4,4,0,0.0,2,2,0,0.0,111,78,-33,-0.2972972972972973,528,371,-157,-0.29734848484848486,47,47,0,0.0,37,35,-2,-0.05405405405405406,10,10,0,0.0,2,2,0,0.0,0,0,0,,688,498,-190,-0.2761627906976744,117,114,-3,-0.02564102564102564,0,0,0,
own_v1,O3,h00025,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,8,8,0,0.0,42,42,0,0.0,756,756,0,0.0,5,5,0,0.0,12,12,0,0.0,10,10,0,0.0,2,2,0,0.0,4,4,0,0.0,2,2,0,0.0,78,78,0,0.0,371,371,0,0.0,47,47,0,0.0,35,35,0,0.0,10,10,0,0.0,2,2,0,0.0,0,0,0,,498,498,0,0.0,114,114,0,0.0,0,0,0,
own_v1,O3,h00025,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,8,8,0,0.0,42,42,0,0.0,756,756,0,0.0,5,5,0,0.0,12,12,0,0.0,10,10,0,0.0,2,2,0,0.0,4,4,0,0.0,2,2,0,0.0,78,78,0,0.0,371,371,0,0.0,47,47,0,0.0,35,35,0,0.0,10,10,0,0.0,2,2,0,0.0,0,0,0,,498,498,0,0.0,114,114,0,0.0,0,0,0,
own_v1,O3,h00025,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,8,8,0,0.0,42,42,0,0.0,756,729,-27,-0.03571428571428571,5,5,0,0.0,12,12,0,0.0,10,10,0,0.0,2,2,0,0.0,4,4,0,0.0,2,2,0,0.0,78,78,0,0.0,371,344,-27,-0.07277628032345014,47,47,0,0.0,35,35,0,0.0,10,10,0,0.0,2,2,0,0.0,0,0,0,,498,471,-27,-0.05421686746987952,114,114,0,0.0,0,0,0,
own_v1,O3,h00026,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,9,-18,-0.6666666666666666,184,81,-103,-0.5597826086956522,1718,1192,-526,-0.3061699650756694,76,6,-70,-0.9210526315789473,37,17,-20,-0.5405405405405406,32,15,-17,-0.53125,5,2,-3,-0.6,7,8,1,0.14285714285714285,0,3,3,,109,114,5,0.045871559633027525,257,591,334,1.2996108949416343,4,93,89,22.25,2,37,35,17.5,22,23,1,0.045454545454545456,0,2,2,,3,0,-3,-1.0,370,801,431,1.164864864864865,539,163,-376,-0.6975881261595547,0,0,0,
own_v1,O3,h00026,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,9,9,0,0.0,81,81,0,0.0,1192,1159,-33,-0.027684563758389263,6,6,0,0.0,17,17,0,0.0,15,15,0,0.0,2,2,0,0.0,8,8,0,0.0,3,3,0,0.0,114,113,-1,-0.008771929824561403,591,590,-1,-0.001692047377326565,93,92,-1,-0.010752688172043012,37,28,-9,-0.24324324324324326,23,23,0,0.0,2,2,0,0.0,0,0,0,,801,798,-3,-0.003745318352059925,163,134,-29,-0.17791411042944785,0,0,0,
own_v1,O3,h00026,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,9,2,-7,-0.7777777777777778,81,68,-13,-0.16049382716049382,1159,905,-254,-0.2191544434857636,6,5,-1,-0.16666666666666666,17,12,-5,-0.29411764705882354,15,12,-3,-0.2,2,0,-2,-1.0,8,8,0,0.0,3,3,0,0.0,113,73,-40,-0.35398230088495575,590,424,-166,-0.28135593220338984,92,88,-4,-0.043478260869565216,28,20,-8,-0.2857142857142857,23,21,-2,-0.08695652173913043,2,2,0,0.0,0,0,0,,798,588,-210,-0.2631578947368421,134,116,-18,-0.13432835820895522,0,0,0,
own_v1,O3,h00026,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,68,68,0,0.0,905,905,0,0.0,5,5,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,8,8,0,0.0,3,3,0,0.0,73,73,0,0.0,424,424,0,0.0,88,88,0,0.0,20,20,0,0.0,21,21,0,0.0,2,2,0,0.0,0,0,0,,588,588,0,0.0,116,116,0,0.0,0,0,0,
own_v1,O3,h00026,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,68,68,0,0.0,905,905,0,0.0,5,5,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,8,8,0,0.0,3,3,0,0.0,73,73,0,0.0,424,424,0,0.0,88,88,0,0.0,20,20,0,0.0,21,21,0,0.0,2,2,0,0.0,0,0,0,,588,588,0,0.0,116,116,0,0.0,0,0,0,
own_v1,O3,h00026,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,68,67,-1,-0.014705882352941176,905,839,-66,-0.07292817679558011,5,5,0,0.0,12,12,0,0.0,12,12,0,0.0,0,0,0,,8,8,0,0.0,3,3,0,0.0,73,73,0,0.0,424,361,-63,-0.14858490566037735,88,88,0,0.0,20,20,0,0.0,21,21,0,0.0,2,2,0,0.0,0,0,0,,588,525,-63,-0.10714285714285714,116,116,0,0.0,0,0,0,
own_v1,O3,h00027,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,9,-18,-0.6666666666666666,186,82,-104,-0.5591397849462365,1746,1257,-489,-0.2800687285223368,77,6,-71,-0.922077922077922,40,24,-16,-0.4,35,22,-13,-0.37142857142857144,5,2,-3,-0.6,8,9,1,0.125,0,3,3,,110,137,27,0.24545454545454545,274,623,349,1.2737226277372262,4,88,84,21.0,2,37,35,17.5,21,22,1,0.047619047619047616,0,3,3,,3,0,-3,-1.0,388,851,463,1.193298969072165,553,171,-382,-0.6907775768535263,0,0,0,
own_v1,O3,h00027,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,9,9,0,0.0,82,82,0,0.0,1257,1219,-38,-0.030230708035003977,6,6,0,0.0,24,24,0,0.0,22,22,0,0.0,2,2,0,0.0,9,9,0,0.0,3,3,0,0.0,137,135,-2,-0.014598540145985401,623,622,-1,-0.0016051364365971107,88,87,-1,-0.011363636363636364,37,28,-9,-0.24324324324324326,22,22,0,0.0,3,3,0,0.0,0,0,0,,851,847,-4,-0.004700352526439483,171,138,-33,-0.19298245614035087,0,0,0,
own_v1,O3,h00027,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,9,9,0,0.0,82,82,0,0.0,1219,1065,-154,-0.12633305988515175,6,6,0,0.0,24,23,-1,-0.041666666666666664,22,21,-1,-0.045454545454545456,2,2,0,0.0,9,9,0,0.0,3,3,0,0.0,135,94,-41,-0.3037037037037037,622,511,-111,-0.17845659163987138,87,87,0,0.0,28,28,0,0.0,22,22,0,0.0,3,3,0,0.0,0,0,0,,847,695,-152,-0.179456906729634,138,137,-1,-0.007246376811594203,0,0,0,
own_v1,O3,h00027,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,9,9,0,0.0,82,82,0,0.0,1065,1065,0,0.0,6,6,0,0.0,23,23,0,0.0,21,21,0,0.0,2,2,0,0.0,9,9,0,0.0,3,3,0,0.0,94,94,0,0.0,511,511,0,0.0,87,87,0,0.0,28,28,0,0.0,22,22,0,0.0,3,3,0,0.0,0,0,0,,695,695,0,0.0,137,137,0,0.0,0,0,0,
own_v1,O3,h00027,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,9,9,0,0.0,82,82,0,0.0,1065,1065,0,0.0,6,6,0,0.0,23,23,0,0.0,21,21,0,0.0,2,2,0,0.0,9,9,0,0.0,3,3,0,0.0,94,94,0,0.0,511,511,0,0.0,87,87,0,0.0,28,28,0,0.0,22,22,0,0.0,3,3,0,0.0,0,0,0,,695,695,0,0.0,137,137,0,0.0,0,0,0,
own_v1,O3,h00027,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,9,9,0,0.0,82,82,0,0.0,1065,1056,-9,-0.008450704225352112,6,6,0,0.0,23,21,-2,-0.08695652173913043,21,19,-2,-0.09523809523809523,2,2,0,0.0,9,9,0,0.0,3,3,0,0.0,94,94,0,0.0,511,504,-7,-0.0136986301369863,87,89,2,0.022988505747126436,28,28,0,0.0,22,22,0,0.0,3,3,0,0.0,0,0,0,,695,690,-5,-0.007194244604316547,137,137,0,0.0,0,0,0,
own_v1,O3,h00028,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,171,59,-112,-0.6549707602339181,1802,454,-1348,-0.7480577136514983,70,2,-68,-0.9714285714285714,36,9,-27,-0.75,31,9,-22,-0.7096774193548387,5,0,-5,-1.0,8,6,-2,-0.25,0,5,5,,126,67,-59,-0.46825396825396826,253,110,-143,-0.5652173913043478,5,46,41,8.2,2,2,0,0.0,21,20,-1,-0.047619047619047616,0,2,2,,3,0,-3,-1.0,384,228,-156,-0.40625,594,86,-508,-0.8552188552188552,0,0,0,
