dataset,level,sample_id,transition,pure_default_optimizer_boundary,opcode,before,after,delta
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,br,32,32,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,call,25,24,-1
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,getelementptr,71,71,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,icmp,32,32,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,inttoptr,24,24,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,load,136,100,-36
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,lshr,17,17,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,phi,31,31,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,ptrtoint,4,3,-1
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,ret,11,11,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,select,13,13,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,sext,3,3,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,shl,10,10,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,store,571,401,-170
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,sub,2,2,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,switch,2,2,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,trunc,21,21,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,xor,30,30,0
own_v1,O2,h00010,llvm_default_opt_boundary_3,True,zext,27,27,0
own_v1,O2,h00010,custom_storage_delift,False,add,53,53,0
own_v1,O2,h00010,custom_storage_delift,False,alloca,4,4,0
own_v1,O2,h00010,custom_storage_delift,False,and,30,30,0
own_v1,O2,h00010,custom_storage_delift,False,br,32,32,0
own_v1,O2,h00010,custom_storage_delift,False,call,24,24,0
own_v1,O2,h00010,custom_storage_delift,False,getelementptr,71,71,0
own_v1,O2,h00010,custom_storage_delift,False,icmp,32,32,0
own_v1,O2,h00010,custom_storage_delift,False,inttoptr,24,24,0
own_v1,O2,h00010,custom_storage_delift,False,load,100,100,0
own_v1,O2,h00010,custom_storage_delift,False,lshr,17,17,0
own_v1,O2,h00010,custom_storage_delift,False,phi,31,31,0
own_v1,O2,h00010,custom_storage_delift,False,ptrtoint,3,3,0
own_v1,O2,h00010,custom_storage_delift,False,ret,11,11,0
own_v1,O2,h00010,custom_storage_delift,False,select,13,13,0
own_v1,O2,h00010,custom_storage_delift,False,sext,3,3,0
own_v1,O2,h00010,custom_storage_delift,False,shl,10,10,0
own_v1,O2,h00010,custom_storage_delift,False,store,401,401,0
own_v1,O2,h00010,custom_storage_delift,False,sub,2,2,0
own_v1,O2,h00010,custom_storage_delift,False,switch,2,2,0
own_v1,O2,h00010,custom_storage_delift,False,trunc,21,21,0
own_v1,O2,h00010,custom_storage_delift,False,xor,30,30,0
own_v1,O2,h00010,custom_storage_delift,False,zext,27,27,0
own_v1,O2,h00010,custom_residual_strip,False,add,53,53,0
own_v1,O2,h00010,custom_residual_strip,False,alloca,4,4,0
own_v1,O2,h00010,custom_residual_strip,False,and,30,30,0
own_v1,O2,h00010,custom_residual_strip,False,br,32,32,0
own_v1,O2,h00010,custom_residual_strip,False,call,24,24,0
own_v1,O2,h00010,custom_residual_strip,False,getelementptr,71,71,0
own_v1,O2,h00010,custom_residual_strip,False,icmp,32,32,0
own_v1,O2,h00010,custom_residual_strip,False,inttoptr,24,24,0
own_v1,O2,h00010,custom_residual_strip,False,load,100,100,0
own_v1,O2,h00010,custom_residual_strip,False,lshr,17,17,0
own_v1,O2,h00010,custom_residual_strip,False,phi,31,31,0
own_v1,O2,h00010,custom_residual_strip,False,ptrtoint,3,3,0
own_v1,O2,h00010,custom_residual_strip,False,ret,11,11,0
own_v1,O2,h00010,custom_residual_strip,False,select,13,13,0
own_v1,O2,h00010,custom_residual_strip,False,sext,3,3,0
own_v1,O2,h00010,custom_residual_strip,False,shl,10,10,0
own_v1,O2,h00010,custom_residual_strip,False,store,401,401,0
own_v1,O2,h00010,custom_residual_strip,False,sub,2,2,0
own_v1,O2,h00010,custom_residual_strip,False,switch,2,2,0
own_v1,O2,h00010,custom_residual_strip,False,trunc,21,21,0
own_v1,O2,h00010,custom_residual_strip,False,xor,30,30,0
own_v1,O2,h00010,custom_residual_strip,False,zext,27,27,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,add,53,53,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,alloca,4,4,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,and,30,30,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,br,32,32,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,call,24,24,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,71,71,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,icmp,32,32,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,24,24,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,load,100,100,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,lshr,17,17,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,phi,31,31,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,3,3,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,ret,11,11,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,select,13,13,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,sext,3,3,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,shl,10,10,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,store,401,390,-11
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,sub,2,2,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,switch,2,2,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,trunc,21,21,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,xor,30,30,0
own_v1,O2,h00010,final_tail_opt_4_plus_custom_cleanup,False,zext,27,27,0
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,add,45,6,-39
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,alloca,0,2,2
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,and,110,7,-103
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,ashr,24,0,-24
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,br,69,21,-48
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,call,34,3,-31
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,getelementptr,5,19,14
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,icmp,65,6,-59
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,inttoptr,47,1,-46
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,load,70,23,-47
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,lshr,18,3,-15
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,mul,24,0,-24
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,or,5,0,-5
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,phi,3,4,1
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,1,1
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,ret,26,2,-24
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,select,7,6,-1
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,shl,28,4,-24
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,store,174,39,-135
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,sub,66,0,-66
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,switch,1,2,1
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,trunc,117,1,-116
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,unreachable,3,0,-3
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,xor,36,5,-31
own_v1,O2,h00011,main_combined_custom_plus_opt_1_2,False,zext,105,2,-103
own_v1,O2,h00011,bundle_exact_pointer_passes,False,add,6,6,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,alloca,2,2,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,and,7,7,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,br,21,21,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,call,3,3,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,getelementptr,19,19,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,icmp,6,6,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,inttoptr,1,1,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,load,23,23,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,lshr,3,3,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,phi,4,4,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,ptrtoint,1,1,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,ret,2,2,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,select,6,6,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,shl,4,4,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,store,39,39,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,switch,2,2,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,trunc,1,1,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,xor,5,5,0
own_v1,O2,h00011,bundle_exact_pointer_passes,False,zext,2,2,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,add,6,6,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,alloca,2,2,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,and,7,7,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,br,21,21,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,call,3,3,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,getelementptr,19,18,-1
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,icmp,6,6,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,inttoptr,1,1,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,load,23,23,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,lshr,3,3,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,phi,4,4,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,ptrtoint,1,1,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,ret,2,2,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,select,6,6,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,shl,4,4,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,store,39,39,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,switch,2,2,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,trunc,1,1,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,xor,5,5,0
own_v1,O2,h00011,llvm_default_opt_boundary_3,True,zext,2,2,0
own_v1,O2,h00011,custom_storage_delift,False,add,6,6,0
own_v1,O2,h00011,custom_storage_delift,False,alloca,2,2,0
own_v1,O2,h00011,custom_storage_delift,False,and,7,7,0
own_v1,O2,h00011,custom_storage_delift,False,br,21,21,0
own_v1,O2,h00011,custom_storage_delift,False,call,3,3,0
own_v1,O2,h00011,custom_storage_delift,False,getelementptr,18,18,0
own_v1,O2,h00011,custom_storage_delift,False,icmp,6,6,0
own_v1,O2,h00011,custom_storage_delift,False,inttoptr,1,1,0
own_v1,O2,h00011,custom_storage_delift,False,load,23,23,0
own_v1,O2,h00011,custom_storage_delift,False,lshr,3,3,0
own_v1,O2,h00011,custom_storage_delift,False,phi,4,4,0
own_v1,O2,h00011,custom_storage_delift,False,ptrtoint,1,1,0
own_v1,O2,h00011,custom_storage_delift,False,ret,2,2,0
own_v1,O2,h00011,custom_storage_delift,False,select,6,6,0
own_v1,O2,h00011,custom_storage_delift,False,shl,4,4,0
own_v1,O2,h00011,custom_storage_delift,False,store,39,39,0
own_v1,O2,h00011,custom_storage_delift,False,switch,2,2,0
own_v1,O2,h00011,custom_storage_delift,False,trunc,1,1,0
own_v1,O2,h00011,custom_storage_delift,False,xor,5,5,0
own_v1,O2,h00011,custom_storage_delift,False,zext,2,2,0
own_v1,O2,h00011,custom_residual_strip,False,add,6,6,0
own_v1,O2,h00011,custom_residual_strip,False,alloca,2,2,0
own_v1,O2,h00011,custom_residual_strip,False,and,7,7,0
own_v1,O2,h00011,custom_residual_strip,False,br,21,21,0
own_v1,O2,h00011,custom_residual_strip,False,call,3,3,0
own_v1,O2,h00011,custom_residual_strip,False,getelementptr,18,18,0
own_v1,O2,h00011,custom_residual_strip,False,icmp,6,6,0
own_v1,O2,h00011,custom_residual_strip,False,inttoptr,1,1,0
own_v1,O2,h00011,custom_residual_strip,False,load,23,23,0
own_v1,O2,h00011,custom_residual_strip,False,lshr,3,3,0
own_v1,O2,h00011,custom_residual_strip,False,phi,4,4,0
own_v1,O2,h00011,custom_residual_strip,False,ptrtoint,1,1,0
own_v1,O2,h00011,custom_residual_strip,False,ret,2,2,0
own_v1,O2,h00011,custom_residual_strip,False,select,6,6,0
own_v1,O2,h00011,custom_residual_strip,False,shl,4,4,0
own_v1,O2,h00011,custom_residual_strip,False,store,39,39,0
own_v1,O2,h00011,custom_residual_strip,False,switch,2,2,0
own_v1,O2,h00011,custom_residual_strip,False,trunc,1,1,0
own_v1,O2,h00011,custom_residual_strip,False,xor,5,5,0
own_v1,O2,h00011,custom_residual_strip,False,zext,2,2,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,add,6,6,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,alloca,2,2,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,and,7,7,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,br,21,21,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,call,3,3,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,18,18,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,icmp,6,6,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,1,1,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,load,23,23,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,lshr,3,3,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,phi,4,4,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,1,1,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,ret,2,1,-1
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,select,6,6,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,shl,4,4,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,store,39,39,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,switch,2,2,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,trunc,1,1,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,xor,5,5,0
own_v1,O2,h00011,final_tail_opt_4_plus_custom_cleanup,False,zext,2,2,0
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,add,44,6,-38
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,alloca,0,2,2
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,and,124,5,-119
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,ashr,24,0,-24
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,br,48,11,-37
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,call,35,2,-33
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,getelementptr,5,14,9
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,icmp,51,3,-48
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,inttoptr,28,1,-27
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,load,59,13,-46
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,lshr,18,2,-16
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,mul,23,1,-22
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,or,8,0,-8
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,phi,2,2,0
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,1,1
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,ret,26,2,-24
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,select,4,3,-1
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,shl,31,6,-25
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,store,159,26,-133
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,sub,39,0,-39
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,switch,0,1,1
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,trunc,123,0,-123
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,unreachable,3,0,-3
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,xor,39,8,-31
own_v1,O2,h00012,main_combined_custom_plus_opt_1_2,False,zext,109,0,-109
own_v1,O2,h00012,bundle_exact_pointer_passes,False,add,6,6,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,alloca,2,2,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,and,5,5,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,br,11,11,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,call,2,2,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,getelementptr,14,14,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,icmp,3,3,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,inttoptr,1,1,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,load,13,13,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,lshr,2,2,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,mul,1,1,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,phi,2,2,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,ptrtoint,1,1,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,ret,2,2,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,select,3,3,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,shl,6,6,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,store,26,26,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,switch,1,1,0
own_v1,O2,h00012,bundle_exact_pointer_passes,False,xor,8,8,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,add,6,6,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,alloca,2,2,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,and,5,5,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,br,11,11,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,call,2,2,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,getelementptr,14,13,-1
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,icmp,3,3,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,inttoptr,1,1,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,load,13,13,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,lshr,2,2,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,mul,1,1,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,phi,2,2,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,ptrtoint,1,1,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,ret,2,2,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,select,3,3,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,shl,6,6,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,store,26,26,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,switch,1,1,0
own_v1,O2,h00012,llvm_default_opt_boundary_3,True,xor,8,8,0
own_v1,O2,h00012,custom_storage_delift,False,add,6,6,0
own_v1,O2,h00012,custom_storage_delift,False,alloca,2,2,0
own_v1,O2,h00012,custom_storage_delift,False,and,5,5,0
own_v1,O2,h00012,custom_storage_delift,False,br,11,11,0
own_v1,O2,h00012,custom_storage_delift,False,call,2,2,0
own_v1,O2,h00012,custom_storage_delift,False,getelementptr,13,13,0
own_v1,O2,h00012,custom_storage_delift,False,icmp,3,3,0
own_v1,O2,h00012,custom_storage_delift,False,inttoptr,1,1,0
own_v1,O2,h00012,custom_storage_delift,False,load,13,13,0
own_v1,O2,h00012,custom_storage_delift,False,lshr,2,2,0
own_v1,O2,h00012,custom_storage_delift,False,mul,1,1,0
own_v1,O2,h00012,custom_storage_delift,False,phi,2,2,0
own_v1,O2,h00012,custom_storage_delift,False,ptrtoint,1,1,0
own_v1,O2,h00012,custom_storage_delift,False,ret,2,2,0
own_v1,O2,h00012,custom_storage_delift,False,select,3,3,0
own_v1,O2,h00012,custom_storage_delift,False,shl,6,6,0
own_v1,O2,h00012,custom_storage_delift,False,store,26,26,0
own_v1,O2,h00012,custom_storage_delift,False,switch,1,1,0
own_v1,O2,h00012,custom_storage_delift,False,xor,8,8,0
own_v1,O2,h00012,custom_residual_strip,False,add,6,6,0
own_v1,O2,h00012,custom_residual_strip,False,alloca,2,2,0
own_v1,O2,h00012,custom_residual_strip,False,and,5,5,0
own_v1,O2,h00012,custom_residual_strip,False,br,11,11,0
own_v1,O2,h00012,custom_residual_strip,False,call,2,2,0
own_v1,O2,h00012,custom_residual_strip,False,getelementptr,13,13,0
own_v1,O2,h00012,custom_residual_strip,False,icmp,3,3,0
own_v1,O2,h00012,custom_residual_strip,False,inttoptr,1,1,0
own_v1,O2,h00012,custom_residual_strip,False,load,13,13,0
own_v1,O2,h00012,custom_residual_strip,False,lshr,2,2,0
own_v1,O2,h00012,custom_residual_strip,False,mul,1,1,0
own_v1,O2,h00012,custom_residual_strip,False,phi,2,2,0
own_v1,O2,h00012,custom_residual_strip,False,ptrtoint,1,1,0
own_v1,O2,h00012,custom_residual_strip,False,ret,2,2,0
own_v1,O2,h00012,custom_residual_strip,False,select,3,3,0
own_v1,O2,h00012,custom_residual_strip,False,shl,6,6,0
own_v1,O2,h00012,custom_residual_strip,False,store,26,26,0
own_v1,O2,h00012,custom_residual_strip,False,switch,1,1,0
own_v1,O2,h00012,custom_residual_strip,False,xor,8,8,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,add,6,6,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,alloca,2,2,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,and,5,5,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,br,11,11,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,call,2,2,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,13,13,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,icmp,3,3,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,1,1,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,load,13,13,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,lshr,2,2,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,mul,1,1,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,phi,2,2,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,1,1,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,ret,2,1,-1
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,select,3,3,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,shl,6,6,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,store,26,26,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,switch,1,1,0
own_v1,O2,h00012,final_tail_opt_4_plus_custom_cleanup,False,xor,8,8,0
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,add,46,6,-40
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,alloca,0,4,4
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,and,85,5,-80
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,ashr,24,0,-24
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,br,59,14,-45
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,call,37,3,-34
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,freeze,0,3,3
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,getelementptr,5,18,13
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,icmp,61,4,-57
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,inttoptr,34,1,-33
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,load,65,22,-43
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,lshr,17,0,-17
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,mul,30,3,-27
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,or,6,1,-5
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,phi,2,0,-2
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,1,1
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,ret,26,2,-24
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,select,5,4,-1
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,shl,29,5,-24
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,store,191,31,-160
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,sub,53,0,-53
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,switch,0,1,1
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,trunc,96,0,-96
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,udiv,3,0,-3
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,unreachable,6,0,-6
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,urem,0,3,3
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,xor,40,5,-35
own_v1,O2,h00013,main_combined_custom_plus_opt_1_2,False,zext,85,0,-85
own_v1,O2,h00013,bundle_exact_pointer_passes,False,add,6,6,0
own_v1,O2,h00013,bundle_exact_pointer_passes,False,alloca,4,4,0
own_v1,O2,h00013,bundle_exact_pointer_passes,False,and,5,5,0
own_v1,O2,h00013,bundle_exact_pointer_passes,False,br,14,14,0
own_v1,O2,h00013,bundle_exact_pointer_passes,False,call,3,3,0
own_v1,O2,h00013,bundle_exact_pointer_passes,False,freeze,3,3,0
own_v1,O2,h00013,bundle_exact_pointer_passes,False,getelementptr,18,18,0
own_v1,O2,h00013,bundle_exact_pointer_passes,False,icmp,4,4,0
